Grid Row,Grid Column,latitude,longitude,avg_traffic_probe_count
8,9,28.6602436,77.22072365,0.0096659207578029
8,10,28.6602436,77.23019795,0.0283417788953563
8,11,28.6602436,77.23967225,0.0871915857539771
8,12,28.6602436,77.24914655,0.2019011046011407
8,13,28.6602436,77.25862085,0.0226566837791907
8,14,28.6602436,77.26809515000001,0.002517338656706
9,0,28.6675684,77.13545495,0.1572647258582553
9,1,28.6675684,77.14492925,0.0085011752578475
9,2,28.6675684,77.15440355,0.0687512297691487
9,3,28.6675684,77.16387785,0.0385566244241971
9,4,28.6675684,77.17335215,0.0352257678145162
9,5,28.6675684,77.18282645000001,0.0410911128496541
9,6,28.6675684,77.19230075,0.0236049716806888
9,7,28.6675684,77.20177505000001,0.0285022364262643
9,8,28.6675684,77.21124935,0.0490651175602561
9,9,28.6675684,77.22072365,0.0792549041383152
9,10,28.6675684,77.23019795,0.0914728531050001
9,11,28.6675684,77.23967225,0.1827157116392048
9,12,28.6675684,77.24914655,0.0483319993300639
9,13,28.6675684,77.25862085,0.0347369034059744
9,14,28.6675684,77.26809515000001,0.0410336512328172
10,0,28.6748932,77.13545495,0.1043020110731024
10,1,28.6748932,77.14492925,0.1099364858058397
10,2,28.6748932,77.15440355,0.0416736651281705
10,3,28.6748932,77.16387785,0.0519364415534268
10,4,28.6748932,77.17335215,0.0598406120461866
10,5,28.6748932,77.18282645000001,0.0396836629066282
10,6,28.6748932,77.19230075,0.0497011219250308
10,7,28.6748932,77.20177505000001,0.0117763757791439
10,8,28.6748932,77.21124935,0.0109312344194429
10,9,28.6748932,77.22072365,0.0359410275752695
10,10,28.6748932,77.23019795,0.1267193582746505
10,11,28.6748932,77.23967225,0.1241338289685919
10,12,28.6748932,77.24914655,0.0869341460497751
10,13,28.6748932,77.25862085,0.0417439157522501
10,14,28.6748932,77.26809515000001,0.0188711123391255
11,0,28.682218,77.13545495,0.0325949177560273
11,1,28.682218,77.14492925,0.1070821876520914
11,2,28.682218,77.15440355,0.0117616178758734
11,3,28.682218,77.16387785,0.0482965422125667
11,4,28.682218,77.17335215,0.0533594536139298
11,5,28.682218,77.18282645000001,0.0526490385620994
11,6,28.682218,77.19230075,0.0373884474564477
11,7,28.682218,77.20177505000001,0.0271831740183358
11,8,28.682218,77.21124935,0.0275118654152804
11,9,28.682218,77.22072365,0.0474911935469453
11,10,28.682218,77.23019795,0.1035346665187007
11,11,28.682218,77.23967225,0.0
11,12,28.682218,77.24914655,0.0
11,13,28.682218,77.25862085,0.0254400743610891
11,14,28.682218,77.26809515000001,0.0035099819600732
12,0,28.6895428,77.13545495,0.0204405120237522
12,1,28.6895428,77.14492925,0.0103315243867461
12,2,28.6895428,77.15440355,0.0864937994284846
12,3,28.6895428,77.16387785,0.0350576833074303
12,4,28.6895428,77.17335215,0.0363655172297361
12,5,28.6895428,77.18282645000001,0.0224258514635136
12,6,28.6895428,77.19230075,0.0218232378125874
12,7,28.6895428,77.20177505000001,0.0189738583447316
12,8,28.6895428,77.21124935,0.0146196436218226
12,9,28.6895428,77.22072365,0.0860797398385141
12,10,28.6895428,77.23019795,0.1589459816706596
12,11,28.6895428,77.23967225,3.114931491821951e-05
12,12,28.6895428,77.24914655,7.482607170571862e-05
12,13,28.6895428,77.25862085,0.0085348081092813
12,14,28.6895428,77.26809515000001,0.0015530416403138
13,0,28.6968676,77.13545495,0.031991208259764
13,1,28.6968676,77.14492925,0.0534831207101138
13,2,28.6968676,77.15440355,0.0811100008915673
13,3,28.6968676,77.16387785,0.0391024347478281
13,4,28.6968676,77.17335215,0.0344859981691045
13,5,28.6968676,77.18282645000001,0.0215968242724047
13,6,28.6968676,77.19230075,0.02006212023346
13,7,28.6968676,77.20177505000001,0.0260747025856813
13,8,28.6968676,77.21124935,0.0523089038508744
13,9,28.6968676,77.22072365,0.0739565092362232
13,10,28.6968676,77.23019795,0.1765483730050706
13,11,28.6968676,77.23967225,2.979499687829692e-05
13,12,28.6968676,77.24914655,0.0
13,13,28.6968676,77.25862085,0.010568974863734
13,14,28.6968676,77.26809515000001,0.0031568702071248
14,0,28.7041924,77.13545495,0.0674529321275774
14,1,28.7041924,77.14492925,0.0243696508995223
14,2,28.7041924,77.15440355,0.0255765622106958
14,3,28.7041924,77.16387785,0.0470491699352487
14,4,28.7041924,77.17335215,0.1012587893701792
14,5,28.7041924,77.18282645000001,0.0317858848243872
14,6,28.7041924,77.19230075,0.0399213516626261
14,7,28.7041924,77.20177505000001,0.0307543749421158
14,8,28.7041924,77.21124935,0.0218032355769208
14,9,28.7041924,77.22072365,0.0
14,10,28.7041924,77.23019795,0.0968665609057136
14,11,28.7041924,77.23967225,0.0540144921059058
14,12,28.7041924,77.24914655,0.0308815876256958
14,13,28.7041924,77.25862085,0.0233223078946616
14,14,28.7041924,77.26809515000001,0.0202181381765307
15,0,28.7115172,77.13545495,0.1041219609275928
15,1,28.7115172,77.14492925,0.0227272875472512
15,2,28.7115172,77.15440355,0.0147540449052273
15,3,28.7115172,77.16387785,0.0148901331752874
15,4,28.7115172,77.17335215,0.0388000216855045
15,5,28.7115172,77.18282645000001,0.0401267989938577
15,6,28.7115172,77.19230075,0.0117526077906857
15,7,28.7115172,77.20177505000001,0.0248505685170277
15,8,28.7115172,77.21124935,0.0147390432284774
15,9,28.7115172,77.22072365,0.0078167851469231
15,10,28.7115172,77.23019795,0.0469574995753499
15,11,28.7115172,77.23967225,0.0108332746462182
15,12,28.7115172,77.24914655,0.0
15,13,28.7115172,77.25862085,0.0113571856829722
15,14,28.7115172,77.26809515000001,0.0058064128764947
16,0,28.718842,77.13545495,0.0613493551031354
16,1,28.718842,77.14492925,0.0362101212296777
16,2,28.718842,77.15440355,0.013535412986938
16,3,28.718842,77.16387785,0.0189336141718433
16,4,28.718842,77.17335215,0.0382779372111069
16,5,28.718842,77.18282645000001,0.0568111666417829
16,6,28.718842,77.19230075,0.0
16,7,28.718842,77.20177505000001,0.0237301087293765
16,8,28.718842,77.21124935,0.025265630673558
16,9,28.718842,77.22072365,0.0895553288941699
16,10,28.718842,77.23019795,0.0158409801183721
16,11,28.718842,77.23967225,0.0156948908050983
16,12,28.718842,77.24914655,0.0
16,13,28.718842,77.25862085,0.0208539584684829
16,14,28.718842,77.26809515000001,0.0038922058684266
17,0,28.7261668,77.13545495,0.0399518178785329
17,1,28.7261668,77.14492925,0.0707333682402467
17,2,28.7261668,77.15440355,0.0079514863319728
17,3,28.7261668,77.16387785,0.0343338683892789
17,4,28.7261668,77.17335215,0.0
17,5,28.7261668,77.18282645000001,0.070985846473604
17,6,28.7261668,77.19230075,0.1270030209910677
17,7,28.7261668,77.20177505000001,0.0681585579033083
17,8,28.7261668,77.21124935,0.0179787726196819
17,9,28.7261668,77.22072365,0.0081654912622477
17,10,28.7261668,77.23019795,0.004092749116646
17,11,28.7261668,77.23967225,0.0
17,12,28.7261668,77.24914655,0.0114457931947323
17,13,28.7261668,77.25862085,0.0193570742706077
17,14,28.7261668,77.26809515000001,0.0021277690725223
