Grid Row,Grid Column,latitude,longitude,avg_traffic_probe_count
0,0,28.3379524,76.69963715,0.0
0,1,28.3379524,76.70911145000001,0.0
0,2,28.3379524,76.71858575,0.0
0,3,28.3379524,76.72806005000001,0.0
0,4,28.3379524,76.73753435,0.0
0,5,28.3379524,76.74700865,0.0
0,6,28.3379524,76.75648295,0.0
0,7,28.3379524,76.76595725,0.0
0,8,28.3379524,76.77543155000001,0.0
0,9,28.3379524,76.78490585,0.0
0,10,28.3379524,76.79438015000001,0.0
0,11,28.3379524,76.80385445,0.0
0,12,28.3379524,76.81332875,0.0
0,13,28.3379524,76.82280305,0.0
0,14,28.3379524,76.83227735,0.0
0,15,28.3379524,76.84175165,0.0
0,16,28.3379524,76.85122595,0.0
0,17,28.3379524,76.86070025000001,0.0
0,18,28.3379524,76.87017455,0.0
0,19,28.3379524,76.87964885000001,0.0
0,20,28.3379524,76.88912315,0.0
0,21,28.3379524,76.89859745,0.0
0,22,28.3379524,76.90807175,0.0
0,23,28.3379524,76.91754605,0.0
0,24,28.3379524,76.92702035,0.0
0,25,28.3379524,76.93649465,0.0
0,26,28.3379524,76.94596895000001,0.0
0,27,28.3379524,76.95544325,0.0
0,28,28.3379524,76.96491755000001,0.0
0,29,28.3379524,76.97439185,0.0
0,30,28.3379524,76.98386615,0.0
0,31,28.3379524,76.99334045,0.0
0,32,28.3379524,77.00281475,0.0
0,33,28.3379524,77.01228905,0.0
0,34,28.3379524,77.02176335,0.0
0,35,28.3379524,77.03123765000001,0.0
0,36,28.3379524,77.04071195,0.0
0,37,28.3379524,77.05018625,0.0
0,38,28.3379524,77.05966055,0.0
0,39,28.3379524,77.06913485,0.0
0,40,28.3379524,77.07860915,0.0
0,41,28.3379524,77.08808345,0.0
0,42,28.3379524,77.09755775,0.0
0,43,28.3379524,77.10703205,0.0
0,44,28.3379524,77.11650635000001,0.0
0,45,28.3379524,77.12598065,0.0
0,46,28.3379524,77.13545495,0.0
0,47,28.3379524,77.14492925,0.0
0,48,28.3379524,77.15440355,0.0
0,49,28.3379524,77.16387785,0.0
0,50,28.3379524,77.17335215,0.0
0,51,28.3379524,77.18282645000001,0.0
0,52,28.3379524,77.19230075,0.0
0,53,28.3379524,77.20177505000001,0.0
0,54,28.3379524,77.21124935,0.0
0,55,28.3379524,77.22072365,0.0
0,56,28.3379524,77.23019795,0.0
0,57,28.3379524,77.23967225,0.0
0,58,28.3379524,77.24914655,0.0
0,59,28.3379524,77.25862085,0.0
0,60,28.3379524,77.26809515000001,0.0
0,61,28.3379524,77.27756945,0.0
0,62,28.3379524,77.28704375000001,0.0
0,63,28.3379524,77.29651805,0.0
0,64,28.3379524,77.30599235,0.0
0,65,28.3379524,77.31546665,0.0
0,66,28.3379524,77.32494095,0.0
0,67,28.3379524,77.33441525,0.0
0,68,28.3379524,77.34388955,0.0
0,69,28.3379524,77.35336385000001,0.0
0,70,28.3379524,77.36283815,0.0
0,71,28.3379524,77.37231245,0.0
0,72,28.3379524,77.38178675,0.0
0,73,28.3379524,77.39126105,0.0
0,74,28.3379524,77.40073535,0.0
0,75,28.3379524,77.41020965,0.0
0,76,28.3379524,77.41968395,0.0
0,77,28.3379524,77.42915825,0.0
0,78,28.3379524,77.43863255000001,0.0
0,79,28.3379524,77.44810685,0.0
0,80,28.3379524,77.45758115,0.000139494758112
0,81,28.3379524,77.46705545,0.0
0,82,28.3379524,77.47652975,0.0
0,83,28.3379524,77.48600405,0.0
0,84,28.3379524,77.49547835,0.0
0,85,28.3379524,77.50495265,0.0069828638138408
0,86,28.3379524,77.51442695,0.00645197114219115
0,87,28.3379524,77.52390125,0.0
0,88,28.3379524,77.53337555,0.0
0,89,28.3379524,77.54284985,0.009866822519945076
0,90,28.3379524,77.55232415,0.0005734182581031799
0,91,28.3379524,77.56179845,0.00023361986188663244
0,92,28.3379524,77.57127275,0.00037243746097865
0,93,28.3379524,77.58074705,0.0
0,94,28.3379524,77.59022135000001,7.44874921957423e-05
0,95,28.3379524,77.59969565,0.0
0,96,28.3379524,77.60916995,0.0
0,97,28.3379524,77.61864425,0.0
0,98,28.3379524,77.62811855,0.0
0,99,28.3379524,77.63759285,0.0
1,0,28.345277199999998,76.69963715,0.0
1,1,28.345277199999998,76.70911145000001,0.0
1,2,28.345277199999998,76.71858575,0.0
1,3,28.345277199999998,76.72806005000001,0.0
1,4,28.345277199999998,76.73753435,0.0
1,5,28.345277199999998,76.74700865,0.0
1,6,28.345277199999998,76.75648295,0.0
1,7,28.345277199999998,76.76595725,0.0
1,8,28.345277199999998,76.77543155000001,0.0
1,9,28.345277199999998,76.78490585,0.0
1,10,28.345277199999998,76.79438015000001,0.0
1,11,28.345277199999998,76.80385445,0.0
1,12,28.345277199999998,76.81332875,0.0
1,13,28.345277199999998,76.82280305,0.0
1,14,28.345277199999998,76.83227735,0.0
1,15,28.345277199999998,76.84175165,0.0
1,16,28.345277199999998,76.85122595,0.0
1,17,28.345277199999998,76.86070025000001,0.0
1,18,28.345277199999998,76.87017455,0.0
1,19,28.345277199999998,76.87964885000001,0.0
1,20,28.345277199999998,76.88912315,0.0
1,21,28.345277199999998,76.89859745,0.0
1,22,28.345277199999998,76.90807175,0.0
1,23,28.345277199999998,76.91754605,0.0
1,24,28.345277199999998,76.92702035,0.0
1,25,28.345277199999998,76.93649465,0.0
1,26,28.345277199999998,76.94596895000001,0.0
1,27,28.345277199999998,76.95544325,0.0
1,28,28.345277199999998,76.96491755000001,0.0
1,29,28.345277199999998,76.97439185,0.0
1,30,28.345277199999998,76.98386615,0.0
1,31,28.345277199999998,76.99334045,0.0
1,32,28.345277199999998,77.00281475,0.0
1,33,28.345277199999998,77.01228905,0.0
1,34,28.345277199999998,77.02176335,0.0
1,35,28.345277199999998,77.03123765000001,0.0
1,36,28.345277199999998,77.04071195,0.0
